"Presion","Profundidad","Temperatura","Conductividad","Conductancia","Salinidad","Vel_Sonido","Densidad","Latitud","Longitud","Fecha","Hora","Estacion","Marea","Transecto","No.Estacion"
"3614",57.15,57.15765831,19.44087798,47221.82458,53128.816,34.87227401,1520.724361,1025.06145,2.8495327,-78.2228501,"04/05/2021"," 10:29:00","A01","Alta","Amarales","1"
"3615",57.45,57.45689859,19.41089053,47202.99672,53143.49268,34.88164436,1520.655518,1025.077688,2.8495327,-78.2228501,"04/05/2021"," 10:29:00","A01","Alta","Amarales","1"
"3616",57.75,57.75613464,19.38690323,47187.75679,53155.04502,34.88897473,1520.601218,1025.090809,2.8495327,-78.2228501,"04/05/2021"," 10:29:00","A01","Alta","Amarales","1"
"3617",58.05,58.05536918,19.35643304,47138.7973,53136.37061,34.87375601,1520.503258,1025.088388,2.8495327,-78.2228501,"04/05/2021"," 10:29:00","A01","Alta","Amarales","1"
"3618",58.35,58.3546033,19.30858316,47078.0825,53125.24023,34.86330394,1520.361537,1025.094087,2.8495327,-78.2228501,"04/05/2021"," 10:29:00","A01","Alta","Amarales","1"
"3619",58.65,58.65383058,19.24111001,47046.19899,53170.22898,34.89325139,1520.209618,1025.135673,2.8495327,-78.2228501,"04/05/2021"," 10:29:00","A01","Alta","Amarales","1"
"3620",58.95,58.9530501,19.21039796,47019.66247,53177.15361,34.89683475,1520.131779,1025.147633,2.8495327,-78.2228501,"04/05/2021"," 10:29:00","A01","Alta","Amarales","1"
"3621",59.25,59.25226718,19.19382598,47002.46358,53177.63572,34.89631959,1520.089292,1025.152817,2.8495327,-78.2228501,"04/05/2021"," 10:29:00","A01","Alta","Amarales","1"
"3622",59.55,59.55148305,19.17992494,46986.38136,53176.16703,34.89448961,1520.052868,1025.156308,2.8495327,-78.2228501,"04/05/2021"," 10:29:00","A01","Alta","Amarales","1"
"3623",59.85,59.85069692,19.14483032,46951.47433,53178.90452,34.8947737,1519.958751,1025.166859,2.8495327,-78.2228501,"04/05/2021"," 10:29:00","A01","Alta","Amarales","1"
"3624",60.15,60.14990613,19.10935008,46933.6918,53201.5227,34.90966222,1519.879897,1025.188654,2.8495327,-78.2228501,"04/05/2021"," 10:29:00","A01","Alta","Amarales","1"
"3625",60.45,60.44910904,19.08436966,46930.69922,53228.27522,34.92807547,1519.834741,1025.210441,2.8495327,-78.2228501,"04/05/2021"," 10:29:00","A01","Alta","Amarales","1"
"3626",60.75,60.74830753,19.06437507,46914.51794,53234.06706,34.93129073,1519.786581,1025.219336,2.8495327,-78.2228501,"04/05/2021"," 10:29:00","A01","Alta","Amarales","1"
"3627",61.05,61.04750357,19.04099348,46892.60858,53237.45546,34.93257412,1519.726588,1025.227619,2.8495327,-78.2228501,"04/05/2021"," 10:29:00","A01","Alta","Amarales","1"
"3628",61.35,61.34669645,19.02087839,46883.89814,53251.88849,34.94213633,1519.685176,1025.241388,2.8495327,-78.2228501,"04/05/2021"," 10:29:00","A01","Alta","Amarales","1"
"3629",61.65,61.64588785,19.00894982,46860.10606,53239.29139,34.93219067,1519.645032,1025.238155,2.8495327,-78.2228501,"04/05/2021"," 10:29:00","A01","Alta","Amarales","1"
"3630",61.95,61.94507906,18.98879238,46837.43908,53237.92328,34.93011706,1519.590333,1025.243039,2.8495327,-78.2228501,"04/05/2021"," 10:29:00","A01","Alta","Amarales","1"
"3631",62.25,62.24426944,18.97233629,46814.33696,53231.57798,34.9245545,1519.542207,1025.244308,2.8495327,-78.2228501,"04/05/2021"," 10:29:00","A01","Alta","Amarales","1"
"3632",62.55,62.54345532,18.93417013,46805.51964,53267.78621,34.94926352,1519.466342,1025.274248,2.8495327,-78.2228501,"04/05/2021"," 10:29:00","A01","Alta","Amarales","1"
"3633",62.85,62.84263585,18.92095522,46796.11069,53273.10216,34.95243047,1519.437238,1025.281353,2.8495327,-78.2228501,"04/05/2021"," 10:29:00","A01","Alta","Amarales","1"
"3634",63.15,63.1418139,18.89426356,46772.718,53278.85037,34.95526361,1519.3693,1025.291639,2.8495327,-78.2228501,"04/05/2021"," 10:29:00","A01","Alta","Amarales","1"
"3635",63.45,63.44098862,18.87241768,46760.16835,53291.07764,34.96309354,1519.320783,1025.304503,2.8495327,-78.2228501,"04/05/2021"," 10:29:00","A01","Alta","Amarales","1"
"3636",63.75,63.7401609,18.86052711,46748.2808,53291.97331,34.96306535,1519.291794,1025.308823,2.8495327,-78.2228501,"04/05/2021"," 10:29:00","A01","Alta","Amarales","1"
"3637",64.05,64.0393317,18.85024159,46741.66513,53296.93001,34.96610231,1519.27084,1025.315076,2.8495327,-78.2228501,"04/05/2021"," 10:29:00","A01","Alta","Amarales","1"
"3638",64.35,64.33850052,18.83998624,46737.21975,53304.32758,34.97093584,1519.251992,1025.322694,2.8495327,-78.2228501,"04/05/2021"," 10:29:00","A01","Alta","Amarales","1"
"3639",64.65,64.63766654,18.82682795,46735.61563,53318.50126,34.98061261,1519.230309,1025.334751,2.8495327,-78.2228501,"04/05/2021"," 10:29:00","A01","Alta","Amarales","1"
"3640",64.95,64.9368311,18.82495614,46728.3823,53312.52603,34.97601414,1519.22476,1025.333026,2.8495327,-78.2228501,"04/05/2021"," 10:29:00","A01","Alta","Amarales","1"
"3641",65.25,65.23599461,18.82321664,46738.53133,53326.22171,34.98589641,1519.235938,1025.342335,2.8495327,-78.2228501,"04/05/2021"," 10:29:00","A01","Alta","Amarales","1"
"3642",65.55,65.53515879,18.8129378,46701.16176,53296.08571,34.96310926,1519.185816,1025.328847,2.8495327,-78.2228501,"04/05/2021"," 10:29:00","A01","Alta","Amarales","1"
"3643",65.85,65.83432262,18.8061361,46715.10789,53320.2789,34.98046639,1519.190959,1025.345156,2.8495327,-78.2228501,"04/05/2021"," 10:29:00","A01","Alta","Amarales","1"
"3644",66.15,66.13348349,18.80575853,46719.42913,53325.67076,34.98430487,1519.199207,1025.349499,2.8495327,-78.2228501,"04/05/2021"," 10:29:00","A01","Alta","Amarales","1"
"3645",66.45,66.43264316,18.80546865,46723.82565,53331.04187,34.98813242,1519.207693,1025.353811,2.8495327,-78.2228501,"04/05/2021"," 10:29:00","A01","Alta","Amarales","1"
"3646",66.75,66.73180121,18.79957855,46724.70731,53339.22021,34.99375068,1519.202185,1025.360916,2.8495327,-78.2228501,"04/05/2021"," 10:29:00","A01","Alta","Amarales","1"
"3647",67.05,67.0309596,18.80354011,46714.37154,53322.59838,34.98160436,1519.204791,1025.351939,2.8495327,-78.2228501,"04/05/2021"," 10:29:00","A01","Alta","Amarales","1"
"3648",67.35,67.33011889,18.80221587,46715.59776,53325.61017,34.98364508,1519.208301,1025.355148,2.8495327,-78.2228501,"04/05/2021"," 10:29:00","A01","Alta","Amarales","1"
"3649",67.65,67.62927669,18.79348774,46712.87123,53333.12513,34.98863539,1519.193965,1025.362495,2.8495327,-78.2228501,"04/05/2021"," 10:29:00","A01","Alta","Amarales","1"
"3650",67.95,67.9284337,18.79395298,46709.19536,53328.36177,34.98504306,1519.196231,1025.360944,2.8495327,-78.2228501,"04/05/2021"," 10:29:00","A01","Alta","Amarales","1"
"3651",68.25,68.22758906,18.78329088,46712.97658,53345.66639,34.9971406,1519.184383,1025.374214,2.8495327,-78.2228501,"04/05/2021"," 10:29:00","A01","Alta","Amarales","1"
"3652",68.55,68.5267429,18.78437425,46708.84571,53339.62916,34.99264137,1519.187394,1025.371813,2.8495327,-78.2228501,"04/05/2021"," 10:29:00","A01","Alta","Amarales","1"
"3653",68.85,68.82589749,18.78545761,46704.71485,53333.59224,34.98814246,1519.190405,1025.369412,2.8495327,-78.2228501,"04/05/2021"," 10:29:00","A01","Alta","Amarales","1"
"3654",69.15,69.12505221,18.78275299,46701.92188,53333.69727,34.98797615,1519.187471,1025.371286,2.8495327,-78.2228501,"04/05/2021"," 10:29:00","A01","Alta","Amarales","1"
"3655",69.45,69.42420606,18.78343391,46708.00781,53339.81787,34.99240269,1519.199411,1025.375809,2.8495327,-78.2228501,"04/05/2021"," 10:29:00","A01","Alta","Amarales","1"
"3656",69.75,69.72335983,18.78151703,46697.79297,53330.48754,34.98533288,1519.190933,1025.372206,2.8495327,-78.2228501,"04/05/2021"," 10:29:00","A01","Alta","Amarales","1"
"3657",70.05,70.02251359,18.77904892,46698.73828,53334.57377,34.98810734,1519.191997,1025.376267,2.8495327,-78.2228501,"04/05/2021"," 10:29:00","A01","Alta","Amarales","1"
"3658",70.35,70.32166725,18.77150917,46681.65625,53324.24805,34.98002805,1519.166284,1025.373321,2.8495327,-78.2228501,"04/05/2021"," 10:29:00","A01","Alta","Amarales","1"
"3659",70.65,70.62082023,18.77222157,46693.16992,53336.532,34.98899055,1519.183439,1025.381303,2.8495327,-78.2228501,"04/05/2021"," 10:29:00","A01","Alta","Amarales","1"
"3660",70.95,70.91997093,18.77293396,46704.68359,53348.81554,34.99795309,1519.200595,1025.389286,2.8495327,-78.2228501,"04/05/2021"," 10:29:00","A01","Alta","Amarales","1"
"3661",71.25,71.2191215,18.76991081,46688.16406,53333.62942,34.98652012,1519.184019,1025.382629,2.8495327,-78.2228501,"04/05/2021"," 10:29:00","A01","Alta","Amarales","1"
"3662",71.64906324,71.61710117,18.76971592,46324.40043,52918.3243,34.6810188,1518.845054,1025.150941,2.8495327,-78.2228501,"04/05/2021"," 10:29:00","A01","Alta","Amarales","1"
"3663",0.15,0.150635352,27.82154709,47761.44341,45210.18982,29.25468457,1534.878353,1018.140789,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3664",0.45,0.45184857,27.72146254,48264.56034,45773.16145,29.66219316,1535.086174,1018.479577,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3665",0.75,0.752926852,27.684168,49348.29709,46834.08599,30.43228611,1535.818376,1019.07056,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3666",1.05,1.053905964,27.69187955,49513.43134,46983.92975,30.54121592,1535.955688,1019.151145,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3667",1.35,1.35483827,27.68449731,49956.14066,47410.66463,30.85190238,1536.271632,1019.387991,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3668",1.65,1.655714353,27.68207827,50228.05815,47670.91562,31.04157788,1536.471244,1019.532444,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3669",1.95,1.956563098,27.66670056,50280.8268,47734.93143,31.08819809,1536.490776,1019.573651,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3670",2.25,2.257384765,27.66443798,50549.23493,47991.81086,31.27562642,1536.688427,1019.716389,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3671",2.55,2.558168005,27.67023746,50782.92779,48208.37178,31.43375785,1536.873373,1019.834562,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3672",2.85,2.858925205,27.67440702,50900.00054,48315.68443,31.51212099,1536.970496,1019.893363,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3673",3.15,3.159668452,27.68026338,50976.40151,48382.82711,31.56113619,1537.040457,1019.929587,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3674",3.45,3.46039972,27.68403667,51067.13655,48465.47434,31.62150369,1537.117698,1019.975003,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3675",3.75,3.761119287,27.69267052,51144.31873,48530.77119,31.66919505,1537.192505,1020.009343,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3676",4.05,4.061830606,27.70230708,51199.45486,48574.20642,31.70089896,1537.252694,1020.031354,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3677",4.35,4.362533048,27.71207688,51286.62031,48647.88427,31.75474345,1537.336527,1020.069948,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3678",4.65,4.663225538,27.71122812,51339.13317,48698.47944,31.79169899,1537.378661,1020.099265,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3679",4.95,4.963908901,27.70201784,51385.41692,48750.90085,31.82999527,1537.403408,1020.132271,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3680",5.25,5.264585126,27.70284844,51414.69144,48777.90572,31.84968823,1537.43111,1020.148086,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3681",5.55,5.565258662,27.70011616,51413.38673,48779.19678,31.85055035,1537.430934,1020.150901,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3682",5.85,5.865928936,27.69067383,51433.79492,48807.3042,31.87104849,1537.436382,1020.170615,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3683",6.15,6.166595488,27.68692558,51436.85488,48813.68035,31.87563429,1537.437847,1020.176553,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3684",6.45,6.46726038,27.68815239,51447.38084,48822.53269,31.88203587,1537.45242,1020.182259,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3685",6.75,6.767923638,27.68335152,51448.46484,48828.01052,31.88596337,1537.450822,1020.188039,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3686",7.05,7.068586104,27.68057747,51441.66358,48824.12651,31.88303497,1537.446549,1020.188021,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3687",7.35,7.369247423,27.68502549,51462.06108,48839.36242,31.8941138,1537.473306,1020.196206,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3688",7.65,7.669906496,27.67779636,51462.49023,48846.47213,31.89923549,1537.467503,1020.203662,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3689",7.95,7.970563915,27.68105558,51473.26079,48853.67256,31.90442871,1537.485375,1020.207809,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3690",8.25,8.271219546,27.6833306,51490.58213,48868.00203,31.91484362,1537.506542,1020.216193,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3691",8.55,8.571872828,27.68328667,51503.38281,48880.19149,31.92369027,1537.520836,1020.224142,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3692",8.85,8.872523713,27.68627167,51522.44531,48895.5127,31.93483298,1537.544367,1020.232845,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3693",9.15,9.173172775,27.69235496,51537.55256,48904.20309,31.94111987,1537.569741,1020.236906,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3694",9.45,9.473819942,27.69018841,51549.34766,48917.40684,31.95070969,1537.580046,1020.246095,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3695",9.75,9.774465592,27.69512457,51557.70691,48920.75626,31.9530834,1537.59871,1020.247585,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3696",10.05,10.07510947,27.69684219,51579.07617,48939.43738,31.96668876,1537.621985,1020.258543,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3697",10.35,10.37575125,27.69886849,51586.83938,48944.92127,31.97062519,1537.635753,1020.26214,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3698",10.65,10.67639206,27.70235201,51596.69663,48951.03791,31.97502597,1537.653287,1020.265619,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3699",10.95,10.97703023,27.70631981,51628.94336,48977.94377,31.99466066,1537.68798,1020.280382,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3700",11.25,11.27766478,27.70631851,51646.04972,48994.17298,32.00647099,1537.705496,1020.290544,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3701",11.55,11.57829586,27.70973015,51675.67188,49019.10115,32.02465886,1537.737411,1020.304399,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3702",11.85,11.87892111,27.719132,51738.28978,49069.74737,32.06170218,1537.802675,1020.330492,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3703",12.15,12.17953795,27.72576523,51806.59766,49128.35066,32.10458464,1537.867872,1020.361859,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3704",12.45,12.48014407,27.71545887,51867.8125,49196.01727,32.15411427,1537.90204,1020.403661,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3705",12.75,12.78073985,27.70370293,51901.74805,49239.18545,32.18568457,1537.914003,1020.432441,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3706",13.05,13.08132953,27.6942091,51909.08594,49255.0195,32.19720982,1537.909893,1020.445439,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3707",13.35,13.38191471,27.68419361,51925.14063,49279.61981,32.21516528,1537.911391,1020.463433,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3708",13.65,13.68249346,27.67369652,51955.78516,49318.52954,32.24361911,1537.922883,1020.489468,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3709",13.95,13.98306764,27.66827428,51955.09138,49322.94829,32.24677386,1537.91908,1020.494869,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3710",14.25,14.28363476,27.64705073,52000.77816,49386.22149,32.29309982,1537.925307,1020.537772,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3711",14.55,14.58419105,27.63557625,52039.29297,49433.5739,32.32775707,1537.941137,1020.568781,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3712",14.85,14.88473465,27.62301826,52122.9375,49524.84599,32.39465927,1537.988574,1020.624363,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3713",15.15,15.18526652,27.61816945,52159.67321,49564.31757,32.42355099,1538.013227,1020.648916,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3714",15.45,15.4857893,27.62053013,52232.65039,49631.43688,32.47275752,1538.075558,1020.686418,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3715",15.75,15.7863001,27.62318039,52318.92969,49710.9157,32.53105521,1538.14814,1020.730658,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3716",16.05,16.08679904,27.60941505,52364.58203,49767.31064,32.57238996,1538.165881,1020.767425,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3717",16.35,16.38729037,27.58541203,52352.98633,49779.00173,32.58086953,1538.125865,1020.78279,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3718",16.65,16.68778377,27.5579324,52251.0988,49708.09963,32.52866204,1538.013864,1020.753665,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3719",16.95,16.98827872,27.50819302,52205.24219,49711.52042,32.53102606,1537.909227,1020.772669,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3720",17.25,17.28876855,27.47837639,52186.03516,49721.46506,32.5382042,1537.854537,1020.788898,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3721",17.55,17.58925741,27.46179536,52139.46072,49692.79107,32.51703233,1537.799742,1020.779582,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3722",17.85,17.88974623,27.44200039,52124.45313,49697.23956,32.52018446,1537.763371,1020.789572,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3723",18.15,18.19023468,27.40888786,52055.82617,49663.16621,32.49501978,1537.666883,1020.782532,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3724",18.45,18.49072016,27.36350346,52033.3457,49684.7444,32.5107022,1537.585699,1020.8101,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3725",18.75,18.79119438,27.30165661,52025.88945,49736.36862,32.54841359,1537.490318,1020.85946,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3726",19.05,19.09165228,27.2564764,52068.62109,49820.25643,32.60985894,1537.457747,1020.921336,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3727",19.35,19.39209916,27.26119137,52099.24609,49845.06163,32.62801131,1537.492738,1020.934772,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3728",19.65,19.69254289,27.26171494,52113.59961,49858.29462,32.63765164,1537.509189,1020.943144,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3729",19.95,19.99298526,27.2545301,52102.17493,49854.21822,32.63455474,1537.494631,1020.944395,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3730",20.25,20.29342711,27.25308963,52102.56232,49855.96325,32.63574879,1537.497674,1020.947042,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3731",20.55,20.59386889,27.25505943,52100.10187,49851.72961,32.63255738,1537.503828,1020.945306,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3732",20.85,20.89430982,27.25893784,52118.83398,49865.95226,32.64293281,1537.528685,1020.953162,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3733",21.15,21.19474703,27.25144958,52138.24219,49891.67057,32.66173073,1537.536617,1020.97097,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3734",21.45,21.49518111,27.24397613,52131.42811,49892.28613,32.66208056,1537.525047,1020.974904,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3735",21.75,21.79561379,27.23647406,52128.2234,49896.38403,32.66498936,1537.516118,1020.980771,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3736",22.05,22.09604711,27.23568626,52106.17308,49876.02998,32.64994426,1537.503449,1020.971001,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3737",22.35,22.39648217,27.23577634,52100.84089,49870.84001,32.64604555,1537.50458,1020.969332,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3738",22.65,22.69691849,27.23975485,52092.65228,49859.20439,32.63741968,1537.509551,1020.962871,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3739",22.95,22.9973524,27.23925226,52133.25354,49898.54494,32.66624399,1537.543983,1020.985993,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3740",23.25,23.297782,27.23721118,52140.29227,49907.23192,32.67253845,1537.551059,1020.992666,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3741",23.55,23.59820866,27.23395061,52158.55273,49927.82675,32.68758215,1537.564626,1021.006305,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3742",23.85,23.8986324,27.23117256,52164.22656,49935.91375,32.6934343,1537.569558,1021.01288,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3743",24.15,24.19905053,27.19684124,52167.58594,49971.97598,32.71977089,1537.524367,1021.044899,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3744",24.45,24.49945743,27.16274842,52195.13522,50031.044,32.7630201,1537.497572,1021.089553,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3745",24.75,24.79985065,27.1420269,52251.74609,50105.21186,32.81741451,1537.513024,1021.138334,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3746",25.05,25.10022945,27.09517257,52268.00941,50165.88565,32.86181694,1537.458241,1021.187903,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3747",25.35,25.40059775,27.05113785,52237.3983,50178.92064,32.87118345,1537.372635,1021.210215,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3748",25.65,25.70095762,26.97245414,52176.02032,50195.84045,32.88328344,1537.21046,1021.245546,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3749",25.95,26.00130875,26.92435741,52143.17383,50210.70691,32.89396299,1537.116577,1021.270092,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3750",26.25,26.30164832,26.86409378,52146.875,50272.61753,32.93919615,1537.031274,1021.324464,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3751",26.55,26.601973,26.79225731,52118.91992,50315.35854,32.97026965,1536.904082,1021.371811,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3752",26.85,26.90228178,26.68977928,52068.1875,50366.03776,33.00703109,1536.71189,1021.433051,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3753",27.15,27.2025747,26.55782258,51944.19556,50374.6987,33.01268862,1536.41764,1021.480056,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3754",27.45,27.50285229,26.42561245,51839.82031,50402.72526,33.03252979,1536.136733,1021.53769,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3755",27.75,27.80311579,26.32722378,51753.83789,50415.58269,33.0413434,1535.921886,1021.576347,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3756",28.05,28.10336712,26.23560047,51689.57813,50443.0295,33.0608976,1535.733677,1021.620916,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3757",28.35,28.40361019,26.18820953,51634.84863,50436.27146,33.0555372,1535.62204,1021.632913,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3758",28.65,28.70384166,26.08919612,51601.13716,50501.02672,33.10244627,1535.444831,1021.700291,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3759",28.95,29.00404887,25.82926655,51371.52539,50533.41203,33.12428682,1534.860204,1021.798412,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3760",29.25,29.30421321,25.45316315,51136.83984,50677.53601,33.22702924,1534.080259,1021.992569,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3761",29.55,29.60432048,25.12248325,50974.16211,50849.59763,33.35025868,1533.422915,1022.18744,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
"3762",29.85,29.90438303,24.94471741,50895.30304,50951.63781,33.42330583,1533.076326,1022.297627,2.8175545,-78.2224746,"04/05/2021","  10:56:46","A02","Alta","Amarales","2"
